target_subject,trial_index,window_id,teacher_action_idx,teacher_action_name,window_oracle_action_idx,window_oracle_action_name,y_true,best_single_pred,trialized_oracle_pred,window_oracle_pred
3,102,6,0,A0_identity,6,P2_diag_scaling_a100,0,0,2,0
3,103,6,0,A0_identity,6,P2_diag_scaling_a100,2,2,3,2
3,104,6,0,A0_identity,6,P2_diag_scaling_a100,1,3,3,3
3,105,6,0,A0_identity,6,P2_diag_scaling_a100,3,3,3,3
3,106,6,0,A0_identity,6,P2_diag_scaling_a100,0,3,3,3
3,107,6,0,A0_identity,6,P2_diag_scaling_a100,2,2,3,2
3,108,6,0,A0_identity,6,P2_diag_scaling_a100,2,2,3,2
3,109,6,0,A0_identity,6,P2_diag_scaling_a100,0,1,3,1
3,110,6,0,A0_identity,6,P2_diag_scaling_a100,2,2,3,2
3,111,6,0,A0_identity,6,P2_diag_scaling_a100,1,1,3,1
3,112,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,3,3,3
3,113,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,3,3,3
3,114,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,3,3,3
3,115,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,2,2,2
3,116,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,3,3,3
3,117,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,1,1,1
3,118,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,119,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,2,2,2
3,120,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,121,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,0,0,0
3,122,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,0,0,0
3,123,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,124,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,3,3,3
3,125,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,2,2,2
3,126,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,1,1,1
3,127,7,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,3,3,3
3,128,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,2,2,2
3,129,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,3,3,3
3,130,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,3,3,3
3,131,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,1,1,1
3,132,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,3,3,3
3,133,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,3,3,3
3,134,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,3,3,3
3,135,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,0,0,3
3,136,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,3,3,3
3,137,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,2,2,2
3,138,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,1,1,1
3,139,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,0,0,3
3,140,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,1,1,1
3,141,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,1,1,1
3,142,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,2,2,2
3,143,8,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,3,3,3
3,144,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,0,3,0
3,145,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,2,3,2
3,146,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,0,0,0,0
3,147,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,2,2,2,2
3,148,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,2,2,2,2
3,149,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,3,3,3
3,150,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,0,0,3,0
3,151,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,0,0,3,0
3,152,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,2,3,3,3
3,153,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,3,3,3
3,154,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,3,3,3
3,155,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,3,3,3
3,156,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,3,3,3
3,157,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,3,3,3
3,158,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,0,0,0,0
3,159,9,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,2,2,3,2
3,160,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,161,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,3,3,3
3,162,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,0,0,0
3,163,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,2,2,2
3,164,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,2,2,2
3,165,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,0,0,0
3,166,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,3,3,3
3,167,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,3,3,3
3,168,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,0,0,0
3,169,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,170,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,171,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,2,2,2
3,172,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,3,3,3
3,173,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,3,3,3
3,174,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,0,0,0
3,175,10,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,0,0,0
3,176,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,3,3,3
3,177,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,178,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,2,2,2
3,179,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,2,2,2
3,180,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,181,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,2,2,2
3,182,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,2,2,2
3,183,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,0,0,0
3,184,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,3,3,3
3,185,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,1,1,1
3,186,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,1,1,1
3,187,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,3,3,3
3,188,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,1,1,1
3,189,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,3,3,3
3,190,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,191,11,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,0,0,0
3,192,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,0,0,3
3,193,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,3,3,3
3,194,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,2,2,2
3,195,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,2,2,2
3,196,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,3,3,3
3,197,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,1,1,1
3,198,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,1,1,3
3,199,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,3,3,3
3,200,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,0,0,0
3,201,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,3,3,3
3,202,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,0,0,0
3,203,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,1,1,1
3,204,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,1,1,1
3,205,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,2,2,2
3,206,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,2,2,2
3,207,12,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,1,1,1
3,208,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,3,3,3,3
3,209,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,2,3,3,3
3,210,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,3,2,2,3
3,211,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,2,3,3,3
3,212,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,3,3,3,3
3,213,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,1,1,1,1
3,214,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,1,1,1,1
3,215,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,3,3,3,3
3,216,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,0,1,3,3
3,217,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,1,0,3,3
3,218,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,1,1,3,3
3,219,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,1,0,0,3
3,220,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,2,1,3,3
3,221,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,3,2,2,3
3,222,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,0,0,0,3
3,223,13,5,P2_diag_scaling_a067,1,P1_mean_shift_a033,3,3,3,3
3,224,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,0,3,0
3,225,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,2,3,2
3,226,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,3,3,3
3,227,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,3,3,3
3,228,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,0,3,0
3,229,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,2,3,2
3,230,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,0,3,0
3,231,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,3,3,3
3,232,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,2,3,2
3,233,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,2,3,2
3,234,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,0,3,0
3,235,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,0,3,0
3,236,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,3,3,3
3,237,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,2,3,2
3,238,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,1,1,1
3,239,14,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,2,3,2
3,240,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,2,2,2
3,241,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,0,0,0
3,242,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,1,1,1
3,243,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,0,0,0
3,244,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,3,3,3
3,245,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,0,0,0
3,246,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,1,1,1
3,247,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,2,2,2
3,248,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,2,2,2,2
3,249,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,0,0,0
3,250,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,1,1,1
3,251,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,252,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,1,1,1
3,253,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,0,0,0,0
3,254,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,1,0,0,0
3,255,15,6,P2_diag_scaling_a100,6,P2_diag_scaling_a100,3,2,2,2
3,256,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,1,1,1
3,257,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,1,1,1
3,258,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,0,0,0
3,259,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,1,1,1
3,260,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,1,1,1
3,261,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,2,2,3
3,262,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,2,2,3
3,263,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,2,2,2,2
3,264,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,3,3,3
3,265,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,0,0,0
3,266,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,1,1,1
3,267,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,2,2,2,2
3,268,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,3,3,3
3,269,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,3,3,3
3,270,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,3,3,3
3,271,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,0,0,3
3,272,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,3,3,3,3
3,273,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,0,0,0,0
3,274,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,0,3,3,3
3,275,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,0,1,3,0
3,276,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,0,2,3,3
3,277,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,2,2,2,2
3,278,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,2,1,3,1
3,279,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,3,2,3,2
3,280,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,1,0,3,3
3,281,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,2,2,2,2
3,282,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,2,2,3,2
3,283,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,2,1,1,1
3,284,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,3,3,3,3
3,285,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,2,2,2,2
3,286,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,0,0,3,0
3,287,17,1,P1_mean_shift_a033,5,P2_diag_scaling_a067,2,2,2,2
4,0,0,0,A0_identity,0,A0_identity,3,2,1,1
4,1,0,0,A0_identity,0,A0_identity,2,2,1,1
4,2,0,0,A0_identity,0,A0_identity,1,1,1,1
4,3,0,0,A0_identity,0,A0_identity,0,2,1,1
4,4,0,0,A0_identity,0,A0_identity,0,2,1,1
4,5,0,0,A0_identity,0,A0_identity,1,0,1,1
4,6,0,0,A0_identity,0,A0_identity,2,3,2,2
4,7,0,0,A0_identity,0,A0_identity,3,0,1,1
4,8,0,0,A0_identity,0,A0_identity,1,1,1,1
4,9,0,0,A0_identity,0,A0_identity,2,3,3,3
4,10,0,0,A0_identity,0,A0_identity,0,0,1,1
4,11,0,0,A0_identity,0,A0_identity,0,2,1,1
4,12,0,0,A0_identity,0,A0_identity,0,3,1,1
4,13,0,0,A0_identity,0,A0_identity,3,3,1,1
4,14,0,0,A0_identity,0,A0_identity,1,2,2,2
4,15,0,0,A0_identity,0,A0_identity,1,2,1,1
4,16,1,0,A0_identity,8,P3_low_rank_affine_a067,0,2,1,0
4,17,1,0,A0_identity,8,P3_low_rank_affine_a067,0,3,2,0
4,18,1,0,A0_identity,8,P3_low_rank_affine_a067,2,3,2,2
4,19,1,0,A0_identity,8,P3_low_rank_affine_a067,0,0,0,0
4,20,1,0,A0_identity,8,P3_low_rank_affine_a067,1,2,1,1
4,21,1,0,A0_identity,8,P3_low_rank_affine_a067,3,3,1,1
4,22,1,0,A0_identity,8,P3_low_rank_affine_a067,3,2,1,1
4,23,1,0,A0_identity,8,P3_low_rank_affine_a067,2,0,1,1
4,24,1,0,A0_identity,8,P3_low_rank_affine_a067,0,0,0,0
4,25,1,0,A0_identity,8,P3_low_rank_affine_a067,3,3,1,1
4,26,1,0,A0_identity,8,P3_low_rank_affine_a067,3,3,1,1
4,27,1,0,A0_identity,8,P3_low_rank_affine_a067,1,3,0,0
4,28,1,0,A0_identity,8,P3_low_rank_affine_a067,3,2,1,1
4,29,1,0,A0_identity,8,P3_low_rank_affine_a067,3,0,1,1
4,30,1,0,A0_identity,8,P3_low_rank_affine_a067,1,1,1,1
4,31,1,0,A0_identity,8,P3_low_rank_affine_a067,0,2,2,2
4,32,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,1,2,2,2
4,33,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,2,2,1,2
4,34,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,2,3,1,2
4,35,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,2,2,1,2
4,36,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,3,1,1,1
4,37,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,2,1,1,1
4,38,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,0,0,1,0
4,39,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,3,3,1,1
4,40,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,1,2,1,2
4,41,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,2,0,1,2
4,42,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,1,3,1,3
4,43,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,2,3,0,3
4,44,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,3,0,0,0
4,45,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,1,3,1,1
4,46,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,2,2,2,2
4,47,2,8,P3_low_rank_affine_a067,3,P1_mean_shift_a100,0,0,0,0
4,48,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
4,49,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,3,2,2
4,50,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,3,3,3
4,51,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,1,1,1
4,52,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
4,53,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,0,0
4,54,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,1,1,1
4,55,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,1,1,1
4,56,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,3,1,1
4,57,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,3,3,3
4,58,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,1,1,1
4,59,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,1,1
4,60,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,2,2,2
4,61,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
4,62,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,3,3
4,63,3,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,1,1,1
4,64,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,3,3,3
4,65,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,2,2,2
4,66,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,3,3,3
4,67,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,2,2,2
4,68,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,2,2,2
4,69,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,3,3,3
4,70,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,1,1,1
4,71,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,0,0,0
4,72,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,1,1,1
4,73,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
4,74,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,2,2
4,75,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,1,1,1
4,76,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,2,1,1
4,77,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,2,2,2
4,78,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,3,3
4,79,4,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
4,80,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,2,3,3,1
4,81,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,3,1,1,1
4,82,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,3,1,1,1
4,83,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,1,2,2,1
4,84,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,0,2,2,1
4,85,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,1,3,1,1
4,86,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,3,1,1,1
4,87,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,1,1,1,1
4,88,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,3,1,1,1
4,89,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,2,2,2,1
4,90,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,1,1,1,1
4,91,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,1,0,0,1
4,92,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,1,0,0,1
4,93,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,2,2,2,2
4,94,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,3,0,1,1
4,95,5,3,P1_mean_shift_a100,7,P3_low_rank_affine_a033,0,0,1,1
4,96,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,1,1,1,1
4,97,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,3,3,1,1
4,98,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,0,0,0,0
4,99,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,2,3,1,3
4,100,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,2,2,2,2
4,101,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,3,3,2,3
4,102,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,0,0,0,0
4,103,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,0,1,1,1
4,104,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,2,0,0,0
4,105,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,1,1,1,1
4,106,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,3,3,1,3
4,107,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,3,3,3,3
4,108,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,3,0,0,0
4,109,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,1,0,1,1
4,110,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,0,0,0,0
4,111,6,7,P3_low_rank_affine_a033,1,P1_mean_shift_a033,2,3,1,1
4,112,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,1,1,1,1
4,113,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,3,3,3,3
4,114,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,0,0,0,0
4,115,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,3,3,3,3
4,116,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,2,2,1,1
4,117,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,1,3,1,1
4,118,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,3,3,3,3
4,119,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,3,3,1,3
4,120,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,0,2,2,2
4,121,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,1,1,1,1
4,122,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,1,1,1,1
4,123,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,2,3,3,3
4,124,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,3,3,3,3
4,125,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,1,3,3,3
4,126,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,0,0,0,0
4,127,7,1,P1_mean_shift_a033,3,P1_mean_shift_a100,0,0,1,0
4,128,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,3,3,3,3
4,129,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,1,1,1,1
4,130,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,0,2,2,2
4,131,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,2,0,0,0
4,132,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,1,0,1,1
4,133,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,1,0,0,1
4,134,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,2,3,3,3
4,135,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,0,0,2,2
4,136,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,3,3,3,3
4,137,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,2,2,2,2
4,138,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,2,3,3,3
4,139,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,2,3,3,3
4,140,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,2,2,2,2
4,141,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,0,0,1,1
4,142,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,1,1,1,1
